,FECHA,FOLIO,PROVEEDOR,DESCRIPCION,TIPO_GASTO,IMPORTE,IVA,TOTAL MX
2079,2022-10-01,13972,OFFICE DEPOT DE MEXICO,TECLADO/MOUSE TECHZONE N,PAPELERIA,-301.29,-48.21,-349.5
2080,2022-10-01,6700,"AR PIROMETRIA E INGENIERIA, S.A. DE C.V.",Pago,COMPRAS,0.0,0.0,0
2081,2022-10-01,MAT_2432_00001,CACELEC SA DE CV,Pago,COMPRAS,0.0,0.0,0
2082,2022-10-01,43957,CASA MYERS SA,DADO REDONDO 1 12 NPT 18 27 TUBO AAC SQ1044 27303290,COMPRAS,697.0,111.52,808.52
2083,2022-10-01,2094,MELISSA CORDERO IBARROLA,TAPON PLASTICO 3/8.  o.c.03302,COMPRAS,1420.0,227.2,1647.2
2084,2022-10-01,1619,"""J&M INTERCOPY""",Pago,MTTO COMPUTO,0.0,0.0,0
2085,2022-10-01,1587,MARISOL MENDOZA CHAVEZ,Pago,COMPRAS,0.0,0.0,0
2086,2022-10-01,75107,NOVATEL MEXICANA SA DE CV,"NOVAFLON 0.003"" ESTANDAR C/A SILICONADO",COMPRAS,7456.0,1192.96,8648.96
2087,2022-10-01,75109,NOVATEL MEXICANA SA DE CV,"NOVAFLON 0.005"" C/A STD SILICONADO LA",COMPRAS,7530.0,1204.8,8734.8
2088,2022-10-01,59114,"PLACA Y ACERO DE QUERETARO, S.A DE C.V.",PLACA ACERO AL CARBON,COMPRAS,300.0,48.0,348
2089,2022-10-01,6667,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,VARILLA DE SOLDADURA DE PLATA AL 35% EN 1/16 X 18,COMPRAS,6867.36,1098.78,7966.139999999999
2090,2022-10-01,966836,ASPEL DE MEXICO,Suscripción ASPEL-COI Mensual 1 Usr(s),MTTO COMPUTO,333.0,53.28,386.28
2091,2022-10-01,4163164,SERVICIOS COMERCIALES AMAZON MEXICO,Membresía mensual Amazon Prime,NO DEDUCIBLE,0.0,0.0,0
2092,2022-10-01,4168815,IIRSACERO S.A DE C.V,1018 RED 3.17 MM(1/8)EF,COMPRAS,190.08,30.41,220.49
2093,2022-10-01,XXXX,HECTOR AMADOR NAVA GUZMAN,Servicio de Fumigación,SANITIZACION,1950.0,312.0,2262
2094,2022-10-01,933,NOVATEL MEXICANA SA DE CV,Pago,COMPRAS,0.0,0.0,0
2095,2022-10-01,259826,SEGURIDAD INDUSTRIAL AMIGO,"Zapato, Borceguí con Casco de Composite Dieléctrico Armada, Café, 5021, # 27",UNIFORMES,646.04,103.37,749.41
2096,2022-10-01,9255,ASESORIA Y CONSULTORIA PENDRILD,SERVICIOS LEGALES SOBRE DERECHO LABORAL,HONORARIOS JURIDICOS,2459.27,393.48,2852.75
2097,2022-10-01,68549,AUTOCOM NOVA SAPI DE CV,"SERVICIO 10,000KM MARCH",MTTO TRANSPORTE,1672.4099999999999,267.59,1939.9999999999998
2098,2022-10-01,12170,ASOCIACION DE TRABAJADORES A LA VANGUARDIA,ADMINISTRACION DE PROGRAMA DE COMPETITIVIDAD CON NUMERO DE FOLIO  CALOR/PEPCE/ATVANGUARDIA/123/2021,COMISION MIXTA,24592.65,0.0,24592.65
2099,2022-10-01,12875,DH4 COMERCIALIZADORA SA DE CV,COMISION DEL 4% EN LA INTERMEDIACION MERCANTIL POR LA COLOCACION DE DIVERSAS RESISTENCIAS ELECTRICAS A VARIOS CLIENTES DURANTE EL PERIODO DE SEPTIEMBRE DE 2022,SUELDOS DIRECCION,50909.41,8145.51,59054.920000000006
2100,2022-10-01,12876,DH4 COMERCIALIZADORA SA DE CV,COMISION DEL 4% EN LA INTERMEDIACION MERCANTIL POR LA COLOCACION DE DIVERSAS RESISTENCIAS ELECTRICAS A VARIOS CLIENTES DURANTE EL PERIODO DE SEPTIEMBRE DE 2022,SUELDOS DIRECCION,50909.41,8145.51,59054.920000000006
2101,2022-10-01,8425,EXI BAJIO,Servicio de Arrendamiento,RENTA COPIADORA,2000.0,320.0,2320
2102,2022-10-01,1852256,EFECTIVALE S. de R.L. de C.V.,DISPERSION,GASOLINA,10300.0,48.0,10348
2103,2022-10-01,163059,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,ENTREGA A DOMICILIO,PAQUETERIA,181.74,29.08,210.82
2104,2022-10-01,4531220,COSTCO DE MEXICO SA DE CV,DÁTILES ORGÁNICOS 907 G DESERT VALLEY,NO DEDUCIBLE,0.0,0.0,0
2105,2022-10-01,81351,IMPRESIONES INTELIGENTES A BAJO COSTO,PAPEL BOND CTA NEXTEP AONE 70GR C/500,PAPELERIA,2027.75,324.44,2352.19
2106,2022-10-01,3977,BENJAMÍN MAYA MONDRAGÓN,Pago,COMPRAS,0.0,0.0,0
2107,2022-10-01,3513,MOFLES Y RADIADORES DE QUERETARO S.A DE C.V.,VERIFICACION VEHICULAR PARTICULAR VERIFICACION VEHICULAR TIPO DOS,DERECHOS,232.76,37.24,270
2108,2022-10-01,67,FRANCISCO DE GUADALUPE NOGUERAS RUBIO,Servicio dirección empresarial,GERENCIA ADMON,16000.0,2560.0,15253.33
2109,2022-10-01,68,FRANCISCO DE GUADALUPE NOGUERAS RUBIO,Servicio dirección empresarial,GERENCIA ADMON,14000.0,2240.0,13346.66
2110,2022-10-01,134423,OPERADORA DE SERVICIOS PAQUETEXPRESS,SERVICIOS DE PAQUETERIA Y MENSAJERIA,PAQUETERIA,1335.81,213.73,1549.54
2111,2022-10-01,102385,POTENCIA FLUIDA,"TUBO AC NEGRO S/COST A53/106-B C40 1/2""",COMPRAS,1286.12,205.78,1491.8999999999999
2112,2022-10-01,19005455,SERVICIOS COMERCIALES AMAZON MEXICO,El rey del cash. El saqueo oculto del presidente y su equipo cercano,NO DEDUCIBLE,0.0,0.0,0
2113,2022-10-01,23155,CLARITY SYSTEMS,SISTEMA DE PURIFICACIÓN ACCUA PERFECTA 4A,ALIMENTOS,343.97,55.03,399
2114,2022-10-01,359139,Electrica Jibe Sa De Cv,LAMPARA FLUORECENTE 14W T5 65K LUZ DE DIA,COMPRAS,124.51,19.92,144.43
2115,2022-10-01,3146,"PRODUCTOS POLIMEX, S.A. DE C.V.",Pago,COMPRAS,0.0,0.0,0
2116,2022-10-01,3147,"PRODUCTOS POLIMEX, S.A. DE C.V.",Pago,COMPRAS,0.0,0.0,0
2117,2022-10-01,1419,TECNO LED DE QUERETARO,INT EMP LED 18W100-240V6500K1200LMBUCARAMANGA VIII,COMPRAS ,137.93,22.07,160
2118,2022-10-01,1088,MINU SERVICIOS SAPI DE CV,MINU - SERVICIOS DE BIENESTRAR Y ASISTENCIA FINANCIERA (SUSCRIPCION) DEL MES DE OCTUBRE 2022,SUSCRIPCIONES,944.0,151.04,1095.04
2119,2022-10-01,1150,MINU SERVICIOS SAPI DE CV,PERIODO DE GRACIA SEGUN CONTRATO DE SERVICIOS DE BIENESTRAR Y ASISTENCIA FINANCIERA (SUSCRIPCION) DEL MES DE OCTUBRE 2022,SUSCRIPCIONES,-944.0,-151.04,-1095.04
2120,2022-10-01,149549,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,PILOTO PB1 ROJO 127VAC,COMPRAS,17883.6,2861.37,20744.969999999998
2121,2022-10-01,003514996,DHL EXPRESS MEXICO,ECX Mid Day Express - DHL,MENSAJERIA,193.77,31.0,224.77
2122,2022-10-01,705,MARIA MAGDALENA MARTINEZ ZAMORA,Resistencia acanalada de 1/8,COMPRAS,360.0,57.6,417.6
2123,2022-10-01,12553,ASOCIACION DE TRABAJADORES A LA VANGUARDIA,ADMINISTRACION DE PROGRAMA DE COMPETITIVIDAD CON NUMERO DE FOLIO  CALOR/PEPCE/ATVANGUARDIA/123/2021,COMISION MIXTA,24936.48,0.0,24936.48
2124,2022-10-01,5958,EDGAR AGUILAR DIAZ,CINTA DE AISLAR FV SCOTCH 3M 3/4in,COMPRAS,2279.65,364.74,2644.3900000000003
2125,2022-10-01,4674,JORGE ARTURO GONZALEZ HUIZAR,Pago,CALIBRACIONES,0.0,0.0,0
2126,2022-10-01,202209-E2341533107-13102022-320980,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Cuotas IMSS ,IMSS/INFONAVIT,19745.95,0.0,19745.95
2127,2022-10-01,706,MARIA MAGDALENA MARTINEZ ZAMORA,Resistencia acanalada de 1/4,COMPRAS,3800.0,608.0,4408
2128,2022-10-01,75172,NOVATEL MEXICANA SA DE CV,"CINTA 0.005"" C/A STD DE 3"" X 33 MT",COMPRAS,5280.44,844.87,6125.3099999999995
2129,2022-10-01,710,SERVICIOS CORPORATIVOS ESPECIALIZADOS DE PRODUCTIVIDAD Y COMPETITIVIDAD EMPRESARIAL,SERVICIOS LEGALES SOBRE DERECHO LABORAL,HONORARIOS JURIDICOS,2493.65,398.98,2892.63
2130,2022-10-01,26081,SANJUANA VARGAS ALMANZA,CM-1307 - INTERRUPTOR LIMITE ,COMPRAS,164.2,26.28,190.48
2131,2022-10-01,7095,"""J&M INTERCOPY""",POLIZA DE MANTENIMIENTO,MTTO COMPUTO,6324.0,1011.84,7335.84
2132,2022-10-01,XXXX,"NR FINANCE MÉXICO, S. A. DE C. V.",Interes de Financiamiento,CREDITO ,1827.97,292.48,2120.45
2133,2022-10-01,33196,"PRODUCTOS POLIMEX, S.A. DE C.V.",CERAMICA PARA ALTA TEMPERATURA,COMPRAS,8800.0,1408.0,10208
2134,2022-10-01,XXXX,ALEJANDRO ANTONIO SORIA MOLINA,COACHING EMPRESARIAL SEPTIEMBRE,CAPACITACION,5000.0,800.0,5204.16
2135,2022-10-01,518793,SERVICIOS PLAZA DEL NORTE S.A DE C.V.,32025                G-SUPER,GASOLINA,831.74,129.64,961.38
2136,2022-10-01,20583663,ADT PRIVATE SECURITY SERVICES DE MEXICO,BATERIA DE 4 AMPERES BD4-12,MONITOREO CAMARAS ADT,599.0,95.84,694.84
2137,2022-10-01,1342,JULIO CESAR BARRERA LOPEZ,SPAGUETTY F.V. 13MM X 1M,COMPRAS,1457.0,233.12,1690.12
2138,2022-10-01,6492,CACELEC SA DE CV,"PARRILLA 1250 W, 240 V.",COMPRAS,9333.0,1493.28,10826.28
2139,2022-10-01,11690,VICTOR HUGO CASTRO CANSINO,FUNDENTE UTP F300H P/SOLDADURA DE PLATA,COMPRAS,935.6,149.7,1085.3
2140,2022-10-01,19928,"COMER CHRIS, SA DE CV",TOALLA INT.(TI-2100) 20 PAQ.C/100 TI03890,MTTO LOCAL,215.0,34.4,249.4
2141,2022-10-01,10611447,PODER EJECUTIVO DEL ESTADO DE QUERETARO,IMPUESTO SOBRE NOMINA SECTOR PRIVADO,DERECHOS,3095.0,0.0,3095
2142,2022-10-01,64529,MR MULTISERVICIOS INDUSTRIALES SA DE CV,"SOLERA AC INOX T304 3/16"" X 3""",COMPRAS,210.0,33.6,243.6
2143,2022-10-01,134926,OPERADORA DE SERVICIOS PAQUETEXPRESS,SEGURO,PAQUETERIA,1760.11,281.62,2041.73
2144,2022-10-01,26220,SANJUANA VARGAS ALMANZA,"AX41A - Control de temperatura digital 1/16 Din  48x48mm  entrada  J, K, pt100 , salida SSR + Rele + Rele  alim 100-240vca INMEDIATO SALVO PREVIA VENTA",COMPRAS,3635.32,581.65,4216.97
2145,2022-10-01,4248,SANJUANA VARGAS ALMANZA,Pago,COMPRAS,0.0,0.0,0
2146,2022-10-01,6679,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,VARILLA DE SOLDADURA DE PLATA AL 35% EN 1/16 X 18,COMPRAS,6654.69,1064.75,7719.44
2147,2022-10-01,4540115,COSTCO DE MEXICO SA DE CV,NUECES SURTIDAS 1.13 KG KIRKLAND SIGNATURE,NO DEDUCIBLE,0.0,0.0,0
2148,2022-10-01,173988,ELECTROTERMICA NACIONAL,Tubo ENSA de incoloy 840 de 5/8-028&quot;. (108717-1 MT),COMPRAS,6758.0,1081.28,7839.28
2149,2022-10-01,8253,MARISOL MENDOZA CHAVEZ,GAS OXIGENO INDUSTRIAL 9.5  M3 .,COMPRAS,560.35,89.66,650.01
2150,2022-10-01,64583,MR MULTISERVICIOS INDUSTRIALES SA DE CV,"BARRA RED AC INOX T-304 DE  7/16""",COMPRAS,80.0,12.8,92.8
2151,2022-10-01,9825,PRODUCTOS REFRACTARIOS PARA LA INDUSTRIA,"TABLA ""M"" DE 1/2"" X 24"" X 36"" KAOWOOL",COMPRAS,1162.0,185.92,1347.92
2152,2022-10-01,152332,"TRATAMIENTOS TERMICOS DE QUERETARO, S.A. DE C.V.",TEMPLE Y REVENIDO 1000° CM,COMPRAS,258.63,41.38,300.01
2153,2022-10-01,1605,IRMA VILLALPANDO CASTANEDA,RONDANA DE TEFLON 1/4 INT X 5/8 EXT,COMPRAS,440.0,70.4,510.4
2154,2022-10-01,33689,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,Pago,PAQUETERIA,0.0,0.0,0
2155,2022-10-01,88601,Aesa Articulos Electricos S.A de C.V,CABLE NIQUELADO 300 °C (14),COMPRAS,4612.1,737.94,5350.040000000001
2156,2022-10-01,150075,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,CABLE TERMOPAR MALLA INOX TIPO K-FB-FB-SSB-20S ROLLO 100-M,COMPRAS,17568.13,2810.9,20379.030000000002
2157,2022-10-01,64636,MR MULTISERVICIOS INDUSTRIALES SA DE CV,"PLACA AC INOX T304 1/4""",COMPRAS,100.0,16.0,116
2158,2022-10-01,994087,ASPEL DE MEXICO,Suscripción ASPEL-SAE Mensual 14 Usr(s),MTTO COMPUTO,2663.0,426.08,3089.08
2159,2022-10-01,20103,"COMER CHRIS, SA DE CV",HIG.FAPSA (9-180) C/12 HB03318,MTTO LOCAL,280.78,44.92,325.7
2160,2022-10-01,150161,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,CABLE F.V.NIQUEL PURO MICA 500°C 600V CAL 12 ROLLO 100 M---OC. 03333,COMPRAS,34750.0,5560.0,40310
2161,2022-10-01,4167,EXI BAJIO,Pago,RENTA COPIADORA,0.0,0.0,0
2162,2022-10-01,352252,"INFRA, S.A. DE C.V.",CARGA DE SPARK LASER O2 ASISTENCIA CL,COMPRAS,522.47,83.6,606.07
2163,2022-10-01,75237,NOVATEL MEXICANA SA DE CV,"NOVAFLON 0.010"" STD C/A SILICONADO O",COMPRAS,18172.5,2907.6,21080.1
2164,2022-10-01,2013,MARTIN SANDOVAL HERNANDEZ,"RESISTENCIA BANDA BOQUILLA 2"" X 2"" 350W 240V (O.C. 03308)",COMPRAS,5780.0,924.8,6632.55
2165,2022-10-01,12801,ASOCIACION DE TRABAJADORES A LA VANGUARDIA,ADMINISTRACION DE PROGRAMA DE COMPETITIVIDAD CON NUMERO DE FOLIO  CALOR/PEPCE/ATVANGUARDIA/123/2021,COMISION MIXTA,24228.06,0.0,24228.06
2166,2022-10-01,1800,EDGAR AGUILAR DIAZ,Pago,COMPRAS,0.0,0.0,0
2167,2022-10-01,954180,"BEBIDAS PURIFICADAS, S. DE R.L. DE C.V.",Epura 20 Lts Policarbonato,ALIMENTOS,210.0,0.0,210
2168,2022-10-01,17607,ENERGIA Y SERVICIOS COORDINADOS SA DE CV,Gasolina Regular sin Marca con indice de Octano minimo 87,GASOLINA,1212.82,189.26,1402.08
2169,2022-10-01,1635,"""J&M INTERCOPY""",Pago,MTTO COMPUTO,0.0,0.0,0
2170,2022-10-01,75245,NOVATEL MEXICANA SA DE CV,"CINTA 0.005"" C/A STD DE 2"" X 33 MT",COMPRAS,8250.0,1320.0,9570
2171,2022-10-01,75252,NOVATEL MEXICANA SA DE CV,"CINTA 0.005"" C/A STD DE 1""  X 33 MT",COMPRAS,3400.0,544.0,3944
2172,2022-10-01,9831,PRODUCTOS REFRACTARIOS PARA LA INDUSTRIA,"TABLA ""M"" DE FIBRA CERAM 1"" KAOWOOL",COMPRAS,5162.0,825.92,5987.92
2173,2022-10-01,9832,PRODUCTOS REFRACTARIOS PARA LA INDUSTRIA,"TABLA ""M"" DE FIBRA CERAM 1"" KAOWOOL",COMPRAS,3162.0,505.92,3667.92
2174,2022-10-01,829,SERVICIOS CORPORATIVOS ESPECIALIZADOS DE PRODUCTIVIDAD Y COMPETITIVIDAD EMPRESARIAL,SERVICIOS LEGALES SOBRE DERECHO LABORAL,HONORARIOS JURIDICOS,2422.81,387.64,2810.45
2175,2022-10-01,23175052,SERVICIOS GASOLINEROS DE MEXICO, PREMIUM (LT),GASOLINA,865.35,134.79,1000.14
2176,2022-10-01,23175131,SERVICIOS GASOLINEROS DE MEXICO, PREMIUM (LT),GASOLINA,415.25,64.55,479.8
2177,2022-10-01,23175157,SERVICIOS GASOLINEROS DE MEXICO, PREMIUM (LT),GASOLINA,912.14,141.79,1053.93
2178,2022-10-01,6798,"AR PIROMETRIA E INGENIERIA, S.A. DE C.V.",Pago,COMPRAS,0.0,0.0,0
2179,2022-10-01,6799,"AR PIROMETRIA E INGENIERIA, S.A. DE C.V.",Pago,COMPRAS,0.0,0.0,0
2180,2022-10-01,3491795,CONCESIONARIA AUTOPISTA GUADALAJARA-TEPIC,PEAJE EFECTIVO,CASETAS,610.34,97.66,708
2181,2022-10-01,22419,CONCESIONARIA AUTOPISTA LAS VARAS - PUERTO VALLARTA,PEAJE EFECTIVO,CASETAS,81.03,12.97,94
2182,2022-10-01,150339,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,"AISLADOR CARTUCHO 3/4"" X 10CM 6 BARRENOS",COMPRAS,8970.71,1435.31,10406.019999999999
2183,2022-10-01,XXXX,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,SERVICIO DE PEAJE Y CRUCE CARRETERO COMPOSTELA 2022-10-17 13:25:03,CASETAS,32.76,5.24,38
2184,2022-10-01,6486,ELECTROTERMICA NACIONAL SA DE CV,Pago,COMPRAS,0.0,0.0,0
2185,2022-10-01,362946,FONDO NACIONAL DE INFRAESTRUCTURA,Folio: 1691653 Fecha: 15/10/2022 Hora: 104444 Carril: 2104 Clase: T01A,PEAJES,237.94,38.06,276
2186,2022-10-01,XXXX,FONDO NACIONAL DE INFRAESTRUCTURA,SERVICIO DE PEAJE Y CRUCE CARRETERO QUERETARO 2022-10-13 07:41:46,PEAJES,222.42,35.58,258
2187,2022-10-01,546598,LIBRAMIENTO ICA LA PIEDAD,Libramiento La Piedad NRU 01303200042435866516FB22FDDC8524,CASETAS,100.0,16.0,116
2188,2022-10-01,972,NOVATEL MEXICANA SA DE CV,Pago,COMPRAS,0.0,0.0,0
2189,2022-10-01,977,NOVATEL MEXICANA SA DE CV,Pago,COMPRAS,0.0,0.0,0
2190,2022-10-01,XXXX,ISIS PATRICIA NUÑEZ HERNANDEZ,honorarios por asesoria legal,HONORARIOS JURIDICOS,1573.43,251.75,1500.0100000000002
2191,2022-10-01,135333,OPERADORA DE SERVICIOS PAQUETEXPRESS,SERVICIOS DE PAQUETERIA Y MENSAJERIA,PAQUETERIA,1648.71,263.79,1912.5
2192,2022-10-01,945,PRODUCTOS REFRACTARIOS PARA LA INDUSTRIA,Pago,COMPRAS,0.0,0.0,0
2193,2022-10-01,000011343,PREVISION DEL TRABAJO SA DE CV,Previvale Despensa Chip / Contraprestación,VALES DESPENSA,7140.0,22.4,7162.4
2194,2022-10-01,9655292,RED DE CARRETERAS DE OCCIDENTE,PEAJE CORRESPONDIENTE AL CRUCE DE NRU: 61890300689516844036 FECHA: 14/10/2022 HORA: 10:22:32 CASETA: OCOTLAN CLASE: A,PEAJES,206.9,33.1,240
2195,2022-10-01,9655343,RED DE CARRETERAS DE OCCIDENTE,PEAJE CORRESPONDIENTE AL CRUCE DE NRU: 48210284939216844035 FECHA: 19/10/2022 HORA: 04:36:17 CASETA: OCOTLAN CLASE: A,PEAJES,268.97,43.03,312
2196,2022-10-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Pago,TELEFONO,0.0,0.0,0
2197,2022-10-01,88766,Aesa Articulos Electricos S.A de C.V,TERMOSTATO INFINITO R.SHAW (120V),COMPRAS,7531.0,1204.96,8735.96
2198,2022-10-01,5994,EDGAR AGUILAR DIAZ,DISCO DE CORTE 4 1/2 750,COMPRAS,792.4,126.78,919.18
2199,2022-10-01,446633,ESTACIONES DE SERVICIO S.A. DE C.V.,EXTRA,COMPRAS,865.15,134.85,1000
2200,2022-10-01,XXXX,FONDO NACIONAL DE INFRAESTRUCTURA,SERVICIO DE PEAJE Y CRUCE CARRETERO LIBRAMIENTO SUR PONIENTE 2022-10-13 19:16:16,PEAJES,220.7,35.3,256
2201,2022-10-01,69,FRANCISCO DE GUADALUPE NOGUERAS RUBIO,Servicio dirección empresarial,GERENCIA ADMON,30000.0,4800.0,28600
2202,2022-10-01,80088,PLAST TEL SA DE CV,Bolsa natural de polietileno 30 X 40 por kg,COMPRAS,167.24,26.76,194
2203,2022-10-01,58308,JORGE LUIS GARCIA TRUJILLO,Tuerca Liviana Galv. 10 - 24   NC,COMPRAS,2092.53,334.81,2427.34
2204,2022-10-01,221029-000349796510,AT&T COMERCIALIZACION MOVIL,Internet adicional 1.5 GB 154.31_INARREAR,TELEFONO,2577.46,412.46,2989.92
2205,2022-10-01,21490031,RADIOMOVIL DIPSA,VENTA DE TAE PRECARGADO $100 R-50,TELEFONO,344.82,55.17,399.99
2206,2022-10-01,2000642135,DHL EXPRESS MEXICO,Pago,MENSAJERIA,0.0,0.0,0
2207,2022-10-01,2000642375,DHL EXPRESS MEXICO,Pago,MENSAJERIA,0.0,0.0,0
2208,2022-10-01,122072,ASISTENCIAS Y ASESORIAS RCC SA DE CV,SERVICIOS DE ASESORIA A LA GERENCIA GENERAL EN LA RECUPERACION DE COBRANZA SERVICIOS PRESTADOS EN EL DOMICILIO DEL CLIENTE POR EL MES DE OCTUBRE DE 2022,HONORARIOS PM,23593.47,3774.96,27368.43
2209,2022-10-01,790695,AUTOZONE DE MEXICO S DE RL DE CV,DLM13   LIMPIAPARABRISAS,COMPRAS,213.8,34.2,248
2210,2022-10-01,4552557,COSTCO DE MEXICO SA DE CV,"BALANCEO. ROTACION, REBALANCEO Y REP.PONCH MONTAJE, VALVULA NUEVA",NO DEDUCIBLE,0.0,0.0,0
2211,2022-10-01,4553007,COSTCO DE MEXICO SA DE CV,PANTALÓN PARA CABALLERO WEATHERPROOF VINTAGE,NO DEDUCIBLE,0.0,0.0,0
2212,2022-10-01,7119,"""J&M INTERCOPY""",ESET ANTIVIRUS NOD32 5 USUARIOS 12MESES,MTTO COMPUTO,3240.0,518.4,3758.4
2213,2022-10-01,7121,"""J&M INTERCOPY""",MICROSOFT 365 APPS FOR BUSINESSVLIC,MTTO COMPUTO,2223.0,355.68,2578.68
2214,2022-10-01,5590,MR MULTISERVICIOS INDUSTRIALES SA DE CV,Pago,COMPRAS,0.0,0.0,0
2215,2022-10-01,94,Laura Fernanda Padilla Longoria,"931 PELLA 1KG- 5KG
Yeso ULTRAMOLD - 2KG",COMPRAS,168.1,26.9,195
2216,2022-10-01,33342,"PRODUCTOS POLIMEX, S.A. DE C.V.",CERAMICA PARA ALTA TEMPERATURA,COMPRAS,18800.0,3008.0,21808
2217,2022-10-01,843962,"BANCO INVEX, S.A., INSTITUCION DE BANCA MULTIPLE, INVEX, GRUPO FINANCIERO",COMISIONES E INTERESES,COMISION BANCARIA,0.0,0.0,0
2218,2022-10-01,1092957089,BANCO MERCANTIL DEL NORTE SA INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO BANORTE,SERVICIOS BANCARIOS,COMISION BANCARIA,19916.59,817.78,20734.37
2219,2022-10-01,1387287,EFECTIVALE S. de R.L. de C.V.,CONSUMOS DE COMBUSTIBLE DE MONEDEROS ELECTRONICOS,GASOLINA,10085.41,0.0,10085.41
2220,2022-10-01,6,Aesa Articulos Electricos S.A de C.V,Pago,COMPRAS,0.0,0.0,0
2221,2022-11-01,29,Aesa Articulos Electricos S.A de C.V,Pago,COMPRAS,0.0,0.0,0
2222,2022-11-01,43,Aesa Articulos Electricos S.A de C.V,Pago,COMPRAS,0.0,0.0,0
2223,2022-11-01,806009,AUTOZONE DE MEXICO S DE RL DE CV,R5 45  DEVCON POXY PLAST,COMPRAS,107.76,17.24,125
2224,2022-11-01,4319,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,Pago,COMPRAS,0.0,0.0,0
2225,2022-11-01,4325,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,Pago,COMPRAS,0.0,0.0,0
2226,2022-11-01,4326,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,Pago,COMPRAS,0.0,0.0,0
2227,2022-11-01,150716,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,KULKA 30 AMP 602-10,COMPRAS,17347.55,2775.61,20123.16
2228,2022-11-01,812,INGENIERIA EN SISTEMAS AUTOMATIZADOS E INSTRUMENTACION,Pago,COMPRAS,0.0,0.0,0
2229,2022-11-01,1532,ALFREDO MORENO CHAVEZ,MAGNETIZADOR/DESMAGNETIZADOR,MTTO LOCAL,750.0,120.0,870
2230,2022-11-01,75300,NOVATEL MEXICANA SA DE CV,"CINTA 0.005"" C/A STD DE 3"" X 33 MT",COMPRAS,14001.1,2240.18,16241.28
2231,2022-11-01,19,INGE MARIA DEL CARMEN DE ROSENZWEIG FERNANDEZ,Pago,CAPACITACION,0.0,0.0,0
2232,2022-11-01,40,INGE MARIA DEL CARMEN DE ROSENZWEIG FERNANDEZ,"SERVICIOS DE CONSULTORIA Y COACHING DEL MES DE
NOVIEMBRE 2022",CAPACITACION,4543.1,726.9,5213.21
2233,2022-11-01,13210,ASOCIACION DE TRABAJADORES A LA VANGUARDIA,ADMINISTRACION DE PROGRAMA DE COMPETITIVIDAD CON NUMERO DE FOLIO  CALOR/PEPCE/ATVANGUARDIA/123/2021,COMISION MIXTA,23283.28,0.0,23283.28
2234,2022-11-01,332129,BEPENSA LEASING S.A. DE C.V.,AA RENTA EXIGIBLE CL0000006876 28/36 de 03/10/2022 a 02/11/2022,ARRENDAMIENTO FINANCIERO,5551.38,888.22,6439.6
2235,2022-11-01,332130,BEPENSA LEASING S.A. DE C.V.,AA RENTA EXIGIBLE CL0000006877 28/36 de 03/10/2022 a 02/11/2022,ARRENDAMIENTO FINANCIERO,5551.98,888.32,6440.299999999999
2236,2022-11-01,332358,BEPENSA LEASING S.A. DE C.V.,AA RENTA EXIGIBLE CL0000009486 3/48 de 03/10/2022 a 02/11/2022,ARRENDAMIENTO FINANCIERO,8454.37,1352.7,9807.070000000002
2237,2022-11-01,0001010100750847116902,"BANCO NACIONAL DE MEXICO, S.A.",COMISION COBRADA,COMISION BANCARIA,490.0,78.4,568.4
2238,2022-11-01,007817297284,"BANCO NACIONAL DE MEXICO, S.A.",Servicios de Facturación,COMISION BANCARIA,0.0,0.0,0
2239,2022-11-01,2647,JOSE ISMAEL MANCILLA COLUNGA,S CONTABLE MES OCTUBRE 2022,HONORARIOS CONTABLES,4396.55,703.45,5100
2240,2022-11-01,89211792,"SEGUROS BANORTE SA DE CV, GRUPO FINANCIERO BANORTE",PRIMA. RECIBO:57888073,SEGUROS,1717.25,0.0,1717.25
2241,2022-11-01,1102,SERVICIOS CORPORATIVOS ESPECIALIZADOS DE PRODUCTIVIDAD Y COMPETITIVIDAD EMPRESARIAL,SERVICIOS LEGALES SOBRE DERECHO LABORAL,HONORARIOS JURIDICOS,2328.33,372.53,2700.8599999999997
2242,2022-11-01,6853,"AR PIROMETRIA E INGENIERIA, S.A. DE C.V.",Pago,COMPRAS,0.0,0.0,0
2243,2022-11-01,4194,EXI BAJIO,Pago,RENTA COPIADORA,0.0,0.0,0
